TRIAGE_BUCKET,HAS_ACTIVE_KG_FINDINGS,KG_FINDING_COUNT,RETAINED_FOR_EXTRACTION_CANDIDATE,PRESCREEN_RETAINED_FOR_EXTRACTION_CANDIDATE,SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,ACTION_CATEGORY,PRIORITY_TIER,PRIORITY_REASON,PAPER_TYPE,PUBLICATION_TYPE,SOURCE_FAMILY,CURRENT_STATE,WHY_IN_QUEUE,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1177/2045125314559539,Legal highs: staying on top of the flood of novel psychoactive substances,manual_conflicting_doi_needs_resolution,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,review,secondary_literature,quarantined_no_active_artifact,Confirm a registered version/alias relationship or acquire the exact requested DOI; do not accept a merely similar title.,target_text_with_conflicting_doi,,,PMC4521440,https://pmc.ncbi.nlm.nih.gov/articles/PMC4521440/,https://doi.org/10.1177/2045125314559539
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1186/s42358-024-00393-9,Ketamine in fibromyalgia: a systematic review,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1186/s42358-024-00393-9
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2021.2043,Ayahuasca potential benefits,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/38E14D1DC035A954310FDB1EF4902ECC/S0924933821020435a.pdf/div-class-title-ayahuasca-potential-benefits-div.pdf | https://europepmc.org/api/getPdf?pmcid=PMC9479972,PMC9479972,https://pmc.ncbi.nlm.nih.gov/articles/PMC9479972/,https://doi.org/10.1192/j.eurpsy.2021.2043
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2022.1659,Therapeutic potential of serotoninergic psychedelic substances in the treatment of Obsessive Compulsive Disorder.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9567436 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E9B9D9BCD65F1C52AD0DBB6172D615F1/S0924933822016595a.pdf/div-class-title-therapeutic-potential-of-serotoninergic-psychedelic-substances-in-the-treatment-of-obsessive-compulsive-disorder-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.1659,PMC9567436,https://pmc.ncbi.nlm.nih.gov/articles/PMC9567436/,https://doi.org/10.1192/j.eurpsy.2022.1659
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2022.1843,Therapeutic use of ayahuasca: a review of the evidence of its use in approaching depressive disorders.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9568220 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7A24FAB3F003DA0641350AE8FD3D40F4/S0924933822018430a.pdf/div-class-title-therapeutic-use-of-ayahuasca-a-review-of-the-evidence-of-its-use-in-approaching-depressive-disorders-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.1843,PMC9568220,https://pmc.ncbi.nlm.nih.gov/articles/PMC9568220/,https://doi.org/10.1192/j.eurpsy.2022.1843
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2022.2272,Does LSD Have Any Therapeutical Value In Mental Disorders? A Non-Systemic Review.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9567923 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E3BAAD369C15F5CE8E0B855E9D963F11/S0924933822022726a.pdf/div-class-title-does-lsd-have-any-therapeutical-value-in-mental-disorders-a-non-systemic-review-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.2272,PMC9567923,https://pmc.ncbi.nlm.nih.gov/articles/PMC9567923/,https://doi.org/10.1192/j.eurpsy.2022.2272
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2022.2297,A Review of Aeruginascin and Potential Entourage Effect in Hallucinogenic Mushrooms.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9568164 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F748BCD98EDD46D151AB336E2D2400FF/S0924933822022970a.pdf/div-class-title-a-review-of-aeruginascin-and-potential-entourage-effect-in-hallucinogenic-mushrooms-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.2297,PMC9568164,https://pmc.ncbi.nlm.nih.gov/articles/PMC9568164/,https://doi.org/10.1192/j.eurpsy.2022.2297
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2023.1759,The antidepressant properties of ketamine (literature review).,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,literature_review,,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10479132/,PMC10479132,https://pmc.ncbi.nlm.nih.gov/articles/PMC10479132/,https://doi.org/10.1192/j.eurpsy.2023.1759
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2023.74,Psychedelics for depression: from neurobiology to treatment.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC10417770 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10417770/pdf/S0924933823000743a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F9BC5CCD9155895F42C0A1D1CF8759C2/S0924933823000743a.pdf/div-class-title-psychedelics-for-depression-from-neurobiology-to-treatment-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2023.74,PMC10417770,https://pmc.ncbi.nlm.nih.gov/articles/PMC10417770/,https://doi.org/10.1192/j.eurpsy.2023.74
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2023.898,Systematic Review on the Mechanisms of Action of Psilocybin in the Treatment of Depression.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,Review,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10434693/,PMC10434693,https://pmc.ncbi.nlm.nih.gov/articles/PMC10434693/,https://doi.org/10.1192/j.eurpsy.2023.898
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2024.1480,The effect of music type in ketamine-assisted group therapy on treatment-resistant mental health conditions: a prospective observational study.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11860921 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11860921/pdf/S0924933824014809a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D3D4DFC50ADD8E9085BA8E76CB3A33ED/S0924933824014809a.pdf/div-class-title-the-effect-of-music-type-in-ketamine-assisted-group-therapy-on-treatment-resistant-mental-health-conditions-a-prospective-observational-study-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.1480,PMC11860921,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860921/,https://doi.org/10.1192/j.eurpsy.2024.1480
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2024.1695,Current situation regarding psychedelics and magic mushroom in Korea.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11862319 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11862319/pdf/S092493382401695Xa.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2EFC9C067E78AC4217F453C0747F44D8/S092493382401695Xa.pdf/div-class-title-current-situation-regarding-psychedelics-and-magic-mushroom-in-korea-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.1695,PMC11862319,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862319/,https://doi.org/10.1192/j.eurpsy.2024.1695
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2024.198,A Meta-Analysis of fMRI Activation Studies of Ketamine in Healthy Participants.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,meta_analysis,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11861101 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11861101/pdf/S0924933824001986a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A7A91ECE6E81564E84283EE93C275115/S0924933824001986a.pdf/div-class-title-a-meta-analysis-of-fmri-activation-studies-of-ketamine-in-healthy-participants-div.pdf | https://doi.org/10.1192/j.eurpsy.2024.198,PMC11861101,https://pmc.ncbi.nlm.nih.gov/articles/PMC11861101/,https://doi.org/10.1192/j.eurpsy.2024.198
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2024.493,Older Adults in Psychedelic-Assisted Therapy Trials: A Systematic Review.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11862347 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11862347/pdf/S0924933824004930a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9CD52A16FCB8C51525B37E4349AC1E1A/S0924933824004930a.pdf/div-class-title-older-adults-in-psychedelic-assisted-therapy-trials-a-systematic-review-div.pdf | https://doi.org/10.1192/j.eurpsy.2024.493,PMC11862347,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862347/,https://doi.org/10.1192/j.eurpsy.2024.493
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1192/j.eurpsy.2024.8,"Effects of psychedelic microdosing versus conventional ADHD medication use on emotion regulation, empathy, and ADHD symptoms in adults with severe ADHD symptoms: A naturalistic prospective comparison study",manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC10966614 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10966614/pdf/S0924933824000087a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9DEB8EA5350F5D642F7C88CAAE543889/S0924933824000087a.pdf/div-class-title-effects-of-psychedelic-microdosing-versus-conventional-adhd-medication-use-on-emotion-regulation-empathy-and-adhd-symptoms-in-adults-with-severe-adhd-symptoms-a-naturalistic-prospective-comparison-study-div.pdf | https://doi.org/10.1192/j.eurpsy.2024.8,PMC10966614,https://pmc.ncbi.nlm.nih.gov/articles/PMC10966614/,https://doi.org/10.1192/j.eurpsy.2024.8
