dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
disorder,21202,10.1017/s109285291300045x,Mechanism of action of ketamine,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21203,10.1017/s1092852913000746,A review of FDA-approved treatment options in bipolar depression,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21204,10.1017/s1092852917000876,New medications for treatment-resistant depression: a brief review of recent developments,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21206,10.1017/s1092852919001238,Efficacy and safety of ketamine in the management of anxiety and anxiety spectrum disorders: a review of the literature,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21207,10.1017/s1092852920001194,Efficacy of low-dose ketamine infusion in anxious vs nonanxious depression: revisiting the Adjunctive Ketamine Study of Taiwanese Patients with Treatment-Resistant Depression,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21208,10.1017/s1092852920002187,Effectiveness of intravenous ketamine in mood disorder patients with a history of neurostimulation,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21212,10.1017/s1461145713000485,"Antidepressant, mood stabilizing and procognitive effects of very low dose sublingual ketamine in refractory unipolar and bipolar depression",2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21213,10.1017/s1478951519000580,Ketamine as augmentation for the treatment of major depression and suicidal risk in advanced cancer: Case report,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21214,10.1017/s1478951522001304,Ketamine-assisted meaning-centered psychotherapy for a patient with severe suicidal behavior,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21226,10.1021/acschemneuro.2c00461,Skepticism about Recent Evidence That Psilocybin “Liberates” Depressed Minds,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21230,10.1021/acschemneuro.5c00247,Exploring the Role of Psychedelics in Modulating Ego and Treating Neuropsychiatric Disorders,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21231,10.1021/acschemneuro.5c00335,"Neurochemical, Neurocircuitry, and Psychopathological Mechanisms of PTSD: Emerging Pharmacotherapies and Clinical Perspectives",2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21234,10.1021/acschemneuro.5c00667,"Zalsupindole is a Nondissociative, Nonhallucinogenic Neuroplastogen with Therapeutic Effects Comparable to Ketamine and Psychedelics",2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21236,10.1021/acschemneuro.7b00074,Classics in Chemical Neuroscience: Ketamine,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21250,10.1021/acsptsci.5c00301,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21256,10.1024/0939-5911/a000953,Psychedelics for the Treatment of Substance Use Disorders,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21260,10.1027/1016-9040/a000447,New Insights Into the Clinical and Nonclinical Effects of Psychedelic 					Substances,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21479,10.1037/pha0000627,Intranasal racemic ketamine for patients hospitalized with treatment-resistant depression: A retrospective analysis.,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21484,10.1037/pha0000686,Mental health facilities with ketamine infusion therapy in the United States in 2020: Co-location of dual diagnosis mental health and substance use disorder treatment.,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21527,10.1038/mp.2016.39,"Cocaine self-administration disrupted by the N-methyl-D-aspartate receptor antagonist ketamine: a randomized, crossover trial",2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21530,10.1038/nrd.2017.16,Targeting glutamate signalling in depression: progress and prospects,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21533,10.1038/nrn3530,Effects of Schedule I drug laws on neuroscience research and treatment innovation,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21536,10.1038/s41380-019-0414-4,The kynurenine pathway: a finger in every pie,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21542,10.1038/s41380-023-02312-8,Synergistic psychedelic - NMDAR modulator treatment for neuropsychiatric disorders,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21563,10.1038/s41429-020-0311-8,Psilocybin: from ancient magic to modern medicine,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21568,10.1038/s41573-022-00421-7,The promises and perils of psychedelic pharmacology for psychiatry,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21650,10.1053/j.jvca.2022.04.028,Effect of S-ketamine on Postoperative Quality of Recovery in Patients Undergoing Video-Assisted Thoracic Surgery,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21656,10.1055/a-1846-1161,"Einstellungen von Expertinnen und Experten für psychische
                    Gesundheit gegenüber Psilocybin",2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21666,10.1055/a-2742-4611,"Ketamin und Esketamin bei der therapieresistenten
                    Depression",2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21678,10.1055/s-0030-1267531,Berufliche Belastungen in der Anästhesiologie – Abhängigkeitssyndrome bei Anästhesisten,2010,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21695,10.1055/s-2003-36558,Toleranzentwicklung unter Opioidgabe - Molekulare Mechanismen und klinische Bedeutung,2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21696,10.1055/s-2003-39490,Darstellung einer drogeninduzierten Psychose durch Argyreia nervosa (Hawaiianisches Rosenholz),2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21750,10.1080/00952990.2023.2264466,Ancient medicine for a modern disease: traditional Amazonian medicine to treat substance use disorders,2023,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,21753,10.1080/00952990.2024.2394963,"Plasma leptin levels are lower in females, but not males, with ketamine use disorder",2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21759,10.1080/01616412.2019.1580461,Exposure to female estrous is beneficial for male mice against transient ischemic stroke,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21840,10.1080/02791072.1994.10472600,Psychedelic and Entactogenic Drugs in the Treatment of Depression,1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21843,10.1080/02791072.2001.10400480,"The Nonmedical Use of Ketamlne, Part Two: A Review of Problent Use and Dependence",2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21845,10.1080/02791072.2002.10399960,Hallucinogens and Redemption,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21847,10.1080/02791072.2004.10400031,Acute Toxic Effects of Club Drugs,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21850,10.1080/02791072.2007.10399860,Single Versus Repeated Sessions of Ketamine-Assisted Psychotherapy for People with Heroin Dependence,2007,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21852,10.1080/02791072.2012.704590,Hypotheses Regarding the Mechanisms of Ayahuasca in the Treatment of Addictions,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21853,10.1080/02791072.2013.873157,Therapeutic Effects of Ritual Ayahuasca Use in the Treatment of Substance Dependence—Qualitative Results,2014,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21859,10.1080/02791072.2015.1072653,Long-Term Ketamine Self-Injections in Major Depressive Disorder: Focus on Tolerance in Ketamine’s Antidepressant Response and the Development of Ketamine Addiction,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21861,10.1080/02791072.2015.1107664,Indoleamine Hallucinogens in Cluster Headache: Results of the Clusterbusters Medication Use Survey,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21862,10.1080/02791072.2017.1290855,Examination of the Phenomenology of the Ibogaine Treatment Experience: Role of Altered States of Consciousness and Psychedelic Experiences,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
