claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,ketamine,nausea,nausea,therapeutic_indication,,nausea,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004244,,In Search of Solutions for Chronic Pain: A Meta-analysis of Ketamine Infusions,Naveen Nathan,2019,Anesthesia & Analgesia,article,,2019-06-18,0003-2999,1526-7598,Lippincott Williams & Wilkins,,Medicine | Ketamine | Placebo | Chronic pain | Analgesic | Anesthesia | Meta-analysis | Nausea | Neuropathic pain | Confidence interval | Psychotomimetic | Intensive care medicine | Physical therapy | Alternative medicine | Internal medicine | NMDA receptor | Pathology | Receptor,,,,,,,en,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,systematic review and meta-analysis,,,,,,,,,,,,A notable increase in the relative risk of psychotomimetic phenomena and nausea was observed in ketamine-treated patients.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,anxiety,anxiety,therapeutic_indication,,anxiety,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.12740/pp/103364,,Ayahuasca – potential therapeutic properties in psychiatry. Research review,Aleksandra Barabasz-Gembczyk; Krzysztof Kucia,2020,Psychiatria Polska,journal-article,,2020-04-30,0033-2674,2391-5854,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,"Anxiety / drug therapy | Banisteriopsis | Behavior, Addictive / drug therapy | Cognition / drug effects | Humans | Plant Extracts / therapeutic use | Substance-Related Disorders / drug therapy",DMT | ayahuasca,,,,,,,eng | pol,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,For many years there have been reports of both the anti-anxiety and antidepressant effects of ayahuasca,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.12740/pp/103364,,Ayahuasca – potential therapeutic properties in psychiatry. Research review,Aleksandra Barabasz-Gembczyk; Krzysztof Kucia,2020,Psychiatria Polska,journal-article,,2020-04-30,0033-2674,2391-5854,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,"Anxiety / drug therapy | Banisteriopsis | Behavior, Addictive / drug therapy | Cognition / drug effects | Humans | Plant Extracts / therapeutic use | Substance-Related Disorders / drug therapy",DMT | ayahuasca,,,,,,,eng | pol,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,For many years there have been reports of both the anti-anxiety and antidepressant effects of ayahuasca,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,addictions,addictions,therapeutic_indication,,addictions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.12740/pp/103364,,Ayahuasca – potential therapeutic properties in psychiatry. Research review,Aleksandra Barabasz-Gembczyk; Krzysztof Kucia,2020,Psychiatria Polska,journal-article,,2020-04-30,0033-2674,2391-5854,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,"Anxiety / drug therapy | Banisteriopsis | Behavior, Addictive / drug therapy | Cognition / drug effects | Humans | Plant Extracts / therapeutic use | Substance-Related Disorders / drug therapy",DMT | ayahuasca,,,,,,,eng | pol,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,as well as indications of the possibility of its use in the treatment of addictions,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,drug-resistant depression,drug-resistant depression,therapeutic_indication,,drug-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.12740/pp/103364,,Ayahuasca – potential therapeutic properties in psychiatry. Research review,Aleksandra Barabasz-Gembczyk; Krzysztof Kucia,2020,Psychiatria Polska,journal-article,,2020-04-30,0033-2674,2391-5854,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,"Anxiety / drug therapy | Banisteriopsis | Behavior, Addictive / drug therapy | Cognition / drug effects | Humans | Plant Extracts / therapeutic use | Substance-Related Disorders / drug therapy",DMT | ayahuasca,,,,,,,eng | pol,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,The results of studies of its effectiveness in drug-resistant depression seem to be promising,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,Depression,Depression,therapeutic_indication,,Depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/011570159x458197260226055817,,Innovative Approaches to Depression Therapy: The Antidepressant Efficacy and Mechanisms of General Anesthetics,Xiangying Wei; Shan Xu; Zhaoqiong Zhu,2026,Current Neuropharmacology,journal-article,,2026-04-16,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Depression | anesthetic therapeutics. | general anesthetics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Ketamine, through blocking N-methyl-D-aspartate (NMDA) receptors, has established a new paradigm for rapid-acting antidepressant intervention. Building on this breakthrough, researchers are now finding that other agents, including propofol, isoflurane, and specific opioids, show promising results across preclinical and clinical settings. This expanding evidence base significantly advances the therapeutic scope of anesthesiology while addressing treatment-resistant depression(TRD) affecting approximately one-third of patients.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Propofol,Depression,Depression,therapeutic_indication,,Depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/011570159x458197260226055817,,Innovative Approaches to Depression Therapy: The Antidepressant Efficacy and Mechanisms of General Anesthetics,Xiangying Wei; Shan Xu; Zhaoqiong Zhu,2026,Current Neuropharmacology,journal-article,,2026-04-16,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Depression | anesthetic therapeutics. | general anesthetics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Building on this breakthrough, researchers are now finding that other agents, including propofol, isoflurane, and specific opioids, show promising results across preclinical and clinical settings.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Isoflurane,Depression,Depression,therapeutic_indication,,Depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/011570159x458197260226055817,,Innovative Approaches to Depression Therapy: The Antidepressant Efficacy and Mechanisms of General Anesthetics,Xiangying Wei; Shan Xu; Zhaoqiong Zhu,2026,Current Neuropharmacology,journal-article,,2026-04-16,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Depression | anesthetic therapeutics. | general anesthetics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Building on this breakthrough, researchers are now finding that other agents, including propofol, isoflurane, and specific opioids, show promising results across preclinical and clinical settings.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Opioids,Depression,Depression,therapeutic_indication,,Depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/011570159x458197260226055817,,Innovative Approaches to Depression Therapy: The Antidepressant Efficacy and Mechanisms of General Anesthetics,Xiangying Wei; Shan Xu; Zhaoqiong Zhu,2026,Current Neuropharmacology,journal-article,,2026-04-16,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Depression | anesthetic therapeutics. | general anesthetics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Building on this breakthrough, researchers are now finding that other agents, including propofol, isoflurane, and specific opioids, show promising results across preclinical and clinical settings. This review examines intravenous/inhalational anesthetics and opioid analgesics for depression manage-ment",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,mental illnesses,mental illnesses,therapeutic_indication,,mental illnesses,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.31234/osf.io/aps5g_v4,,"Open MDMA: An Evidence-Based Synthesis, Theory, and Manual for MDMA Therapy Based on Predictive Processing, Complex Systems, and the Defense Cascade",Mark Groeneveld; Thomas Harper,2025,Arabixiv (OSF Preprints),preprint,,2025-07-29,,,Center for Open Science,,MDMA | Psychology | Medicine | Psychotherapist | Psychiatry,,,10.31234/osf.io/aps5g_v3 | 10.31234/osf.io/aps5g_v2 | 10.31234/osf.io/aps5g_v1 | 10.31234/osf.io/aps5g_v5,is-version-of doi:10.31234/osf.io/aps5g_v3 asserted-by:subject | is-version-of doi:10.31234/osf.io/aps5g_v2 asserted-by:subject | is-version-of doi:10.31234/osf.io/aps5g_v1 asserted-by:subject | has-version doi:10.31234/osf.io/aps5g_v5 asserted-by:object,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,the authors explain how MDMA facilitates the unlearning of the maladaptive schemas/predictions underlying many mental illnesses,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psilocybin,Substance use disorder and Alcohol use disorder,Substance use disorder and Alcohol use disorder,therapeutic_indication,,Substance use disorder and Alcohol use disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,,Efficacy of Psilocybin in the Treatment of Substance and Alcohol Use Disorders,Hanna Brancaccio,2024,Research Posters,proceedings-article,,2024-05-02,,,Rowan University Libraries,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"In this review, we explored psilocybin’s efficacy in treating SUD and AUD.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psilocybin,Alcohol use disorder,Alcohol use disorder,therapeutic_indication,,Alcohol use disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,,Efficacy of Psilocybin in the Treatment of Substance and Alcohol Use Disorders,Hanna Brancaccio,2024,Research Posters,proceedings-article,,2024-05-02,,,Rowan University Libraries,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,Clinical trials investigating the efficacy of psilocybin as a complement to psychotherapy for AUD reported notable an overall decrease in alcohol consumption compared to control groups.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psilocybin,depressive symptoms,depressive symptoms,therapeutic_indication,,depressive symptoms,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,,Efficacy of Psilocybin in the Treatment of Substance and Alcohol Use Disorders,Hanna Brancaccio,2024,Research Posters,proceedings-article,,2024-05-02,,,Rowan University Libraries,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"Similarly, other trials concluded that participants reported improvement of depressive symptoms.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psilocybin,mental health disorders,mental health disorders,therapeutic_indication,,mental health disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,,Efficacy of Psilocybin in the Treatment of Substance and Alcohol Use Disorders,Hanna Brancaccio,2024,Research Posters,proceedings-article,,2024-05-02,,,Rowan University Libraries,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,review,,,,,,,,,,,,"Furthermore, participants suffering from mental health disorders who experimented with microdosing reported improved focus, confidence, and relationships alongside decreased social anxiety.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
